file,category,split,vertices_count,faces_count,triangles_count,edges_count,surface_area,mean_triangle_area,min_triangle_area,max_triangle_area,bbox_x,bbox_y,bbox_z,bbox_diagonal,centroid_x,centroid_y,centroid_z,max_radius_from_centroid
D:\research\data\ModelNet10\sofa\train\sofa_0417.off,sofa,train,1227,1638,1638,2747,36792.05268643995,22.475291806010976,0.0002825239221371964,1091.89465,67.007548,106.0,36.1627,130.51341831498516,9.387317007334925,-7.4625170040749715,-2.802149217603889,66.68417519926356
D:\research\data\ModelNet10\sofa\train\sofa_0418.off,sofa,train,49240,98356,98356,147558,27162.464353859592,0.27616479273109484,0.00011213896891803458,232.26524151617292,36.6323,62.9583,31.669482,79.42687852564977,1.7803656458163626,-1.568972860682353,2.681672517790232,35.20305958689055
D:\research\data\ModelNet10\sofa\train\sofa_0419.off,sofa,train,6298,12004,12004,18246,68080.66468895283,5.740359585915103,0.0005263798314232162,1132.934970018,64.93854,110.46028,31.604952,131.974847701872,7.523750389647527,-1.0306179310891943,-2.828563348364576,67.5143311850991
D:\research\data\ModelNet10\sofa\train\sofa_0420.off,sofa,train,8733,15600,15600,24365,65389.16703579408,4.299090534897682,3.4550000003255588e-06,1360.6336742900003,88.2955,111.9956,36.689288,147.25900174032466,13.299666223520175,-7.853631604259652,-0.915132047177391,75.508535704554
D:\research\data\ModelNet10\sofa\train\sofa_0421.off,sofa,train,1004,1280,1280,2228,14140.221604350178,11.13403275933085,0.002227822636852983,446.4323999999999,34.625,84.6608,34.625,97.80200563710336,1.5729442928286845,4.43426290309818e-06,3.4676750996015864,46.37546259546778
D:\research\data\ModelNet10\sofa\train\sofa_0422.off,sofa,train,17024,27506,27506,44001,51011.0762723552,1.8723096447918746,1.5650000002198627e-05,1115.997768,62.207,110.837,31.1372,130.85899526528544,12.007712993420984,-1.1830390037593017,-0.8560997045347597,71.2726983867433
D:\research\data\ModelNet10\sofa\train\sofa_0423.off,sofa,train,3080,6088,6088,9142,51938.58815714195,8.531305544865575,0.07534870681089881,1150.8069419246401,63.77942,132.6375,38.4472,152.11412823806472,13.438485748052203,5.437576532467774,-7.337667312337641,75.11989821550266
D:\research\data\ModelNet10\sofa\train\sofa_0424.off,sofa,train,3750,4770,4770,8228,18094.009220817446,3.8092650991194925,0.00017731050000005652,844.2676000000001,36.0,71.0,37.743516,88.09979001134029,-8.868180132533356,-1.5507663450666276,-8.031628958400024,52.49587607722754
D:\research\data\ModelNet10\sofa\train\sofa_0425.off,sofa,train,14283,24039,24039,38088,675738.5512449702,28.360202763460407,0.1769302526365842,19339.96850625,268.774,392.913,106.29921,487.770038739183,45.856906023245266,46.94869668683141,5.081930412028357,265.4704861752628
D:\research\data\ModelNet10\sofa\train\sofa_0426.off,sofa,train,236,240,240,432,22142.992828396993,92.26247011832082,1.0102844221481726,1332.26069451075,36.680044,73.1325,35.9686,89.37297337591458,-0.3986766271186454,0.024008474576270873,-5.811718644067798,44.76930935332642
D:\research\data\ModelNet10\sofa\train\sofa_0427.off,sofa,train,51888,89432,89432,140828,44666.686294509906,0.5004222175548521,9.299999988605014e-08,1437.70139208255,87.9964,115.509,26.222294,147.55779951118285,23.622089361567145,11.805928877505362,5.694855887816031,83.45556804632805
D:\research\data\ModelNet10\sofa\train\sofa_0428.off,sofa,train,2095,2439,2439,4426,18657.39414614911,7.693770781917144,1.8500000001399342e-06,1221.0037000000002,37.75,80.9546,38.510774,97.27173009276167,4.930212887828238,0.2708713603818668,-3.6405439097852343,46.498502646318414
D:\research\data\ModelNet10\sofa\train\sofa_0429.off,sofa,train,7866,12880,12880,20508,86319.8599058272,6.702893299101275,0.00924071526568182,1233.4925684475002,94.8819,111.024,31.4102,149.3837480706988,12.641675373760675,-18.015733963386488,2.887447287058248,82.00957951552788
D:\research\data\ModelNet10\sofa\train\sofa_0430.off,sofa,train,28788,35502,35502,61910,140891.13998479414,3.99079820940384,8.159999985934974e-06,5557.819940745,66.7308,198.11,58.7432,217.14358225579682,3.74384964808252,-0.15010872707369677,10.702467069612505,112.21696602268986
D:\research\data\ModelNet10\sofa\train\sofa_0431.off,sofa,train,12351,23826,23826,36106,55402.884565301,2.3253120358138153,7.540772506828045e-06,1827.5541607950001,38.7588,103.194,27.86646,113.70042131131969,0.5893950692251279,0.22372802461353258,-1.832916260221939,56.17693814175306
D:\research\data\ModelNet10\sofa\train\sofa_0432.off,sofa,train,4823,8649,8649,13394,44633.01305905931,5.160482490352579,3.541500006847692e-07,1405.55506486685,38.6885,96.4567,36.4094,110.11965953225608,5.107453795770261,1.2791739361393382,-1.8502634045199944,56.809722839102626
D:\research\data\ModelNet10\sofa\train\sofa_0433.off,sofa,train,21370,24573,24573,44721,8817.112597333868,0.35881303045349544,2.1149999999994232e-06,75.3807434,52.6019,81.7603,24.528058,100.26630624966377,0.5174237504913171,-0.016968451099650186,-3.2338911690219665,44.66922829873597
D:\research\data\ModelNet10\sofa\train\sofa_0434.off,sofa,train,10468,18054,18054,28258,50085.02277632594,2.83993098073973,2.980000051167053e-07,1684.309481772,46.4332,88.189,41.8308,108.08865625901728,1.6819396509362308,0.5702192509553585,-5.1440601490255675,51.085758967205926
D:\research\data\ModelNet10\sofa\train\sofa_0435.off,sofa,train,5380,9780,9780,15040,78168.24503826081,8.221313108777993,8.729999986911707e-06,354.22181101649994,65.3036,120.594,61.1196,150.14352637766305,0.8591084304832728,10.98374318494425,4.8517921375464805,83.42814304198113
D:\research\data\ModelNet10\sofa\train\sofa_0436.off,sofa,train,534,734,734,1238,36449.63631283122,50.06818174839441,1.0424000010715424e-06,1182.7383044852204,36.246012,85.53542,34.2215,99.00097233224805,3.5270016179775165,-0.032877471910114996,1.7117357677902547,49.59234584133136
D:\research\data\ModelNet10\sofa\train\sofa_0437.off,sofa,train,15052,8116,8116,19458,34472010.61585872,4247.413826498144,0.6583355352868347,936490.6868470748,1978.252,3090.9019,811.469018,3758.408905122152,327.4169432900303,-291.5194656039053,-107.92917900903406,1958.1182054790584
D:\research\data\ModelNet10\sofa\train\sofa_0438.off,sofa,train,6070,10438,10438,16462,231.54760663839062,0.02221719503342846,7.196818741349466e-08,5.341011792981,4.215322,8.4566,3.90198,10.222938474043753,-0.43256926326194584,0.029824871828665698,-0.3375749090609584,4.609853030833957
D:\research\data\ModelNet10\sofa\train\sofa_0439.off,sofa,train,4480,7172,7172,11578,24797.175790146135,3.4613589880159212,0.000584545349999676,673.4772180080001,32.28508,56.6929,32.12317,72.72076286635956,0.15248325156250228,-0.061463689062467464,-9.021694571874997,37.9346156231598
D:\research\data\ModelNet10\sofa\train\sofa_0440.off,sofa,train,19256,37032,37032,56217,29947.020498589616,0.8087013717855225,4.1083246280854666e-06,663.0625,60.0,95.5,30.3521,116.79683203927237,13.767854578105636,1.3215326167947925,6.289789670232673,66.88109351469572
D:\research\data\ModelNet10\sofa\train\sofa_0441.off,sofa,train,9208,17956,17956,27107,24038.613470993307,1.3387510286808482,1.3784494992929605e-05,351.8965872017408,43.2756,78.8484,35.7695,96.79516965308754,0.9519106103388358,-0.7405819258253942,1.71474595449611,46.96168689403743
D:\research\data\ModelNet10\sofa\train\sofa_0442.off,sofa,train,5662,8402,8402,13934,28947.115894767852,3.4501925977077104,1.801568205713719e-05,278.64150814500005,37.5985,85.9521,27.82443,97.8550438224055,1.9461690745319717,-4.417167080738837e-05,0.8005317573295812,48.51966221996485
D:\research\data\ModelNet10\sofa\train\sofa_0443.off,sofa,train,7762,13141,13141,20771,43155.95707694641,3.2875719568025192,2.7283190795687065e-06,1093.476535625,75.665,83.6958,34.5528,118.00031843380764,11.047594482349657,6.099009036717422,1.7483581679979443,56.25467738371396
D:\research\data\ModelNet10\sofa\train\sofa_0444.off,sofa,train,4839,9642,9642,14463,35189.07898859856,3.649562226571107,0.0688070106069602,251.88904664961734,48.44353,100.0138,30.745036,115.30304864981757,3.0975483254804645,-3.3545574976234582,0.033960867947924175,59.21747957644142
D:\research\data\ModelNet10\sofa\train\sofa_0445.off,sofa,train,4934,7740,7740,12610,21705.249170564668,2.8071972543410126,1.8039754016827337e-05,278.641508145,37.5984,62.3302,27.824444,77.92877003077321,1.1367299959464763,9.201459261486522e-06,0.4128031479529464,38.17222024938582
D:\research\data\ModelNet10\sofa\train\sofa_0446.off,sofa,train,643,682,682,1283,165219.31588480002,243.68630661474958,1.089314168565545,10218.156987499999,123.5003,245.5,66.25,282.6864634185549,2.4329737947122907,-1.2244852255054692,9.876635458786941,145.71323011470125
D:\research\data\ModelNet10\sofa\train\sofa_0447.off,sofa,train,3652,2858,2858,6082,26955.54800377896,9.671886617789362,1.8969999999330495e-06,928.7098277000639,33.2075,81.7499,37.3685,95.82373922212595,3.738381544359302,1.066665169769997,-0.4854239118291777,49.61650077927499
D:\research\data\ModelNet10\sofa\train\sofa_0448.off,sofa,train,4744,5041,5041,9475,12365.96131523025,2.46579487841083,9.414999976229405e-08,61.50968094638435,30.3658,75.284202,32.249048,87.34869190390378,0.42051202023607637,0.046218559865079764,5.604272946458698,42.262959136618065
D:\research\data\ModelNet10\sofa\train\sofa_0449.off,sofa,train,4352,8504,8504,12844,39630.140345433996,4.660176428202473,0.0015461916723031814,126.41440534978287,35.4309,85.5751,37.9461,100.09172253503283,-3.6658103028491786,0.20867731341911888,-2.9388363878676502,44.96435001527893
D:\research\data\ModelNet10\sofa\train\sofa_0450.off,sofa,train,4570,6812,6812,11121,17136.710940530033,2.515665141005586,1.4537270990870889e-05,697.4997860999999,29.65028,71.0548,36.6214,85.25872767686836,-9.568550652297684,-0.18274605908096114,1.4393141225382964,44.02224563604344
D:\research\data\ModelNet10\sofa\train\sofa_0451.off,sofa,train,982,1096,1096,2066,8514.635335134402,7.869348738571541,0.010623320000000068,281.25012499999997,12.5,58.57654,25.243,64.99746216100749,-1.0779022403258656,3.1092407535641557,-1.9641961303462292,33.522802665475
D:\research\data\ModelNet10\sofa\train\sofa_0452.off,sofa,train,7204,3033,3033,7341,19411.37831127945,6.400058790398763,0.0029742802946469468,1227.752543246834,40.157502,95.538596,33.4738,108.90704099814309,-2.3400343385619093,0.43994748320371835,-3.308777040533153,51.92643341645544
D:\research\data\ModelNet10\sofa\train\sofa_0453.off,sofa,train,5884,7360,7360,12982,35437.78064214161,4.814915848117056,7.249999999795669e-07,1023.65625,36.9809,80.2189,40.2218,97.05901337464749,-0.8137428959891655,0.04498518014954817,-0.8518587929979159,47.31786734385009
D:\research\data\ModelNet10\sofa\train\sofa_0454.off,sofa,train,28257,19604,19604,40720,98779.94512439903,5.038764799244994,0.0017061401099296768,3698.360629125809,71.2401,134.4052,72.128388,168.35205371639677,0.5671528959195202,0.7909823480553645,-25.979918032275304,92.6052564514605
D:\research\data\ModelNet10\sofa\train\sofa_0455.off,sofa,train,16638,24150,24150,40528,27763.281474419044,1.15009451012508,0.00014507801422398493,1013.7569632083598,30.8569,104.8,23.6845,111.78615217396116,0.4221551271787322,2.061166952157704,1.4834713667507842,57.27087614447705
D:\research\data\ModelNet10\sofa\train\sofa_0456.off,sofa,train,7610,14844,14844,22388,20423.85601548632,1.377941979185427,3.5242600001428315e-05,1084.23562402,54.2531,78.6844,28.63824,99.77365610855202,6.064873431668842,10.116103175821324,-11.754563521682217,59.28374278583459
D:\research\data\ModelNet10\sofa\train\sofa_0457.off,sofa,train,2218,2474,2474,4612,96953.05698551415,39.476000401268216,0.0046581051472274135,2982.0,118.0,142.0,45.0,190.0342074469752,4.789020739404826,13.552195671776397,-9.745362128043288,105.48775968840978
D:\research\data\ModelNet10\sofa\train\sofa_0458.off,sofa,train,2946,1420,1420,3611,1861511371.1739264,1310923.5008267076,3735.82816655156,64849740.0,9984.0,20833.0,9492.72,24976.10614163865,701.3197556008147,-92.24405974202308,547.491635962671,13017.43478445937
D:\research\data\ModelNet10\sofa\train\sofa_0459.off,sofa,train,452,424,424,862,8350.728489322435,19.788456135835162,0.02186913299999882,611.0124275835,30.7087,57.4803,28.3465,71.06710354327099,0.2787100000000084,6.061946914718394e-06,-9.535937522123927,38.64046809380728
D:\research\data\ModelNet10\sofa\train\sofa_0460.off,sofa,train,674,722,722,1332,41802.25637912665,57.89786202095102,2.807808275073341,1058.3618925,32.394824,93.66797,44.3139,108.56719098844677,3.122504465875376,-0.35669232937685136,2.837509643916921,51.65839793626591
D:\research\data\ModelNet10\sofa\train\sofa_0461.off,sofa,train,4868,8438,8438,13288,25839.77990668404,3.0623109631054777,3.2693999254930757e-06,665.1978566985001,28.892,80.56977,27.6893,89.96072941202122,2.27322200842233,-0.009405427280177922,5.972783474938266,42.3644199263457
D:\research\data\ModelNet10\sofa\train\sofa_0462.off,sofa,train,831,881,881,1632,55320.293798255225,66.33128752788403,1.9649999950388554e-07,1290.3831475950003,78.740202,118.11,30.6017,145.21176107289244,16.84249527436826,14.146893836341713,-6.296312009626943,77.4590127524959
D:\research\data\ModelNet10\sofa\train\sofa_0463.off,sofa,train,4934,7740,7740,12610,21705.249608920138,2.8071973110346744,6.058735429246043e-06,278.64150814500005,37.5985,62.3301,27.82443,77.92873329578057,1.1367067085528952,-2.5881637542614088e-05,0.41282020470208264,38.17224230419102
D:\research\data\ModelNet10\sofa\train\sofa_0464.off,sofa,train,1868,1819,1819,3503,86207.36038364556,47.39272148633608,5.1260610854930936e-05,1590.2903125,90.72,116.6405,36.9501,152.3168885260594,18.827821199143564,-8.922144650963613,-0.6807624732334081,81.9888618758406
D:\research\data\ModelNet10\sofa\train\sofa_0465.off,sofa,train,14504,17983,17983,32005,120779.98213329203,6.72456890670297,5.4105000428794625e-06,616.5,114.25,144.0,35.06686,187.13296655121889,16.4065718918919,14.573980589700525,8.970109135410402,97.53556360161375
D:\research\data\ModelNet10\sofa\train\sofa_0466.off,sofa,train,4280,6236,6236,10384,46671.00801577668,7.5986662350662115,0.0037624407304302117,1207.8399125,43.42,79.3173,35.7605,97.23859233627357,-0.08832242990653895,-0.38492663551400114,-0.49085733084113886,47.39683285895653
D:\research\data\ModelNet10\sofa\train\sofa_0467.off,sofa,train,13257,6395,6395,16185,18124.784707950505,2.8431034836000837,4.0000000002604413e-07,290.345049308,36.7737,58.715902,36.3023,78.21584970230525,1.9679883103265943,0.10495331326838847,-2.0018527547711455,37.07071478148165
D:\research\data\ModelNet10\sofa\train\sofa_0468.off,sofa,train,9432,14878,14878,24203,30518.02185746211,2.053840894909595,3.921485691880501e-08,1386.6319335096848,38.734532,88.13921,36.7405,103.04731267205916,-1.4525073656700531,0.08895841666667623,4.734318600084813,48.916770867913044
D:\research\data\ModelNet10\sofa\train\sofa_0469.off,sofa,train,5509,3044,3044,7295,22101.057869414486,7.265305019531393,7.175000103071267e-10,644.8508143800001,35.0389,61.5329,42.9127,82.79808039387144,-3.1439992524958513,5.8892812319840795,-2.4356423902704805,47.868934469494306
D:\research\data\ModelNet10\sofa\train\sofa_0470.off,sofa,train,415,418,418,809,44204.755817555,108.8787089102342,0.117784470000001,2389.484389494,73.8479,134.572676,39.6696,158.54650618784058,14.095156785542194,-0.9233832530120405,0.2040085783132533,79.92579831626408
D:\research\data\ModelNet10\sofa\train\sofa_0471.off,sofa,train,1238,1062,1062,2201,36434.14463055221,34.831878231885334,0.00037439999999997294,1652.2407250450003,85.37,130.571,32.3843,159.32848404315533,10.23431663974155,-8.60396357027464,6.816526227786745,83.91721431867133
D:\research\data\ModelNet10\sofa\train\sofa_0472.off,sofa,train,3462,6332,6332,9783,9608.597066300383,1.5181856638174065,0.0006757286415183208,381.04351747349995,30.05285,83.60568,28.56725,93.3229408770823,1.4476507596764834,-5.6441363385458596e-06,2.6640134234546533,45.680583374089835
D:\research\data\ModelNet10\sofa\train\sofa_0473.off,sofa,train,1027,1418,1418,2443,41915.46540163528,29.811853059484676,0.0012337000000153253,2636.8703158475,45.43389,160.2879,39.257,171.1653040073896,2.639489257059399,-35.07564591041867,5.369642356377784,119.85278963378593
D:\research\data\ModelNet10\sofa\train\sofa_0474.off,sofa,train,370,260,260,571,37263.036539389555,153.97948983218828,3.3644576448403586e-06,2895.9889375,49.25,158.68472,61.6717,177.2281056784403,10.251622091891868,-8.648108108289036e-05,4.767487297297292,84.13519051375818
D:\research\data\ModelNet10\sofa\train\sofa_0475.off,sofa,train,1380,1435,1435,2739,33845.801406330116,23.71815095047659,6.190741797165777e-05,951.357406405,32.4846,114.2007,40.9186,125.58415880838633,1.3019174637681046,-3.405346231884059,5.666174710144943,63.69572871136358
D:\research\data\ModelNet10\sofa\train\sofa_0476.off,sofa,train,11159,18902,18902,29996,31503.71891481765,1.6666870656447677,0.0010611366052020843,30.339660706567408,38.3812,76.4787,32.7325,91.61618101285384,2.8465426679810375,0.8995503163365884,-1.005707300474944,42.75526534507311
D:\research\data\ModelNet10\sofa\train\sofa_0477.off,sofa,train,11734,22646,22646,34282,66594.68534322632,2.9608165277977285,2.817800560720821e-07,1109.8864021901645,40.8568,95.991,39.1067,111.41312387744092,2.8466254896027836,0.3185949457985669,2.500531496505822,56.42128365660281
D:\research\data\ModelNet10\sofa\train\sofa_0478.off,sofa,train,1766,3448,3448,5206,15188.912075699123,4.405136912905785,0.0015461916723034702,111.91107474043707,35.4309,65.2329,37.9324,83.36394236706899,-3.6035035322763513,0.03452712004530002,-2.7839912944507383,35.30102683905813
